data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9365753,706,SOM37111,37111,15-Jun-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Kenya (2013-),,8,Civilians (Somalia),Pastoralists (Somalia),7,78,Eastern Africa,Somalia,Gedo,Garbahaarey,,Ceel Cadde,3.0359,41.8674,1,Shabelle Media Network; Hiiraan (Somalia); Radio Risala; Radio Kulmiye; Caasimada,National,"On 15 June 2022, Kenya security forces conducted an airstrike against pastoralists in Ceel Cadde village (Garbahaarey, Gedo) Buusaar, Garsaale, and Likolay (coded separately). There were no fatalities. Civilians and animals were injured.",0,1655833736,SOM
9365766,706,SOM37135,37135,15-Jun-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Somalia),,3,Police Forces of Somalia (2022-) Puntland Police Force,,1,13,Eastern Africa,Somalia,Bari,Qardho,,Qardho,9.5069,49.0861,1,Caasimada; Shabelle Media Network; Radio Kulmiye; Goobjoob; Undisclosed Source; Radio Dalsan,Local partner-Other,"On 15 June 2022, unidentified gunmen shot and killed the Qardho police commander [on duty] in Qardho town (Qardho, Bari). The motive is unknown.",1,1655833736,SOM
9365805,231,ETH8608,8608,15-Jun-22,2022,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),Amhara Ethnic Militia (Ethiopia),1,Civilians (Ethiopia),TPLF: Tigray People's Liberation Front,7,17,Eastern Africa,Ethiopia,Tigray,Western Tigray,Tsegede,Tsegede,13.5005,37.165,2,Amhara Media Corporation,National,"Around 15 June 2022, Tsegede Woreda Peace and Security Office reported that security forces (police and Amhara militia) arrested 33 people accused of having links with TPLF and spying for TPLF in Tsegede woreda (Western Tigray, Tigray).",0,1655833736,ETH
9365859,231,ETH8606,8606,15-Jun-22,2022,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-) SNNP State Police,,1,Civilians (Ethiopia),Police Forces of Ethiopia (2018-) SNNP State Police; Government of Ethiopia (2018-); Labour Group (Ethiopia),7,17,Eastern Africa,Ethiopia,SNNP,Derashe,Derashe Special,Gidole,5.6488,37.3698,2,Deutsche Welle,International,"Around 15 June 2022 (week of), SNNP regional police arrested over 500 people, including 17 woreda officials, 21 regular police officers, and 68 government employees in Derashe special woreda, coded to Gidole town (Derashe, SNNP), over suspicion of being involved in the conflict related to administrative structure and boundary claims.",0,1655833736,ETH
9365860,231,ETH8607,8607,15-Jun-22,2022,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-) SNNP State Police,,1,Civilians (Ethiopia),Police Forces of Ethiopia (2018-) SNNP State Police; Government of Ethiopia (2018-),7,17,Eastern Africa,Ethiopia,SNNP,South Omo,Jinka town,Jinka,5.786,36.5652,2,Deutsche Welle,International,"Around 15 June 2022 (week of), SNNP regional police arrested over 450 people, including 14 zonal government officials and 13 regular police officers in South Omo zone, coded to Jinka town, Jinka (South Omo, SNNP), over suspicion of being involved in the conflict related to administrative structure and boundary claims.",0,1655833736,ETH
9365865,231,ETH8602,8602,15-Jun-22,2022,2,Violence against civilians,Attack,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Civilians (Canada),,7,27,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,3,EMS,Other,"Around 15 June 2022 (week of), OLF-Shane killed one Canadian in Menjawat town in Gambella. No further information. Location not found, coded at the capital city of the region, Gambela town (Agnewak, Gambela).",1,1655833736,ETH
9365929,231,ETH8605,8605,15-Jun-22,2022,2,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,Civilians (Ethiopia),OLF: Oromo Liberation Front (Shane Splinter Faction),7,17,Eastern Africa,Ethiopia,Oromia,East Wellega,Wama Hagalo,Ghio,8.8246,36.9214,2,Oromiya Media Network,International,"Around 15 June 2022 (week of), regional government forces (assumed to be Oromia regional special force) beat and arrested hundreds of youths and burnt down several civilian houses from across eleven kebeles in Ghio town, in Wama Hagalo woreda (East Wellega, Oromia) after accusing them of supporting OLF Shane rebel group. Over a dozen of people were injured due to the beating. There were no fatalities.",0,1655833736,ETH
9365930,231,ETH8591,8591,15-Jun-22,2022,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),OLF: Oromo Liberation Front (Shane Splinter Faction),7,17,Eastern Africa,Ethiopia,Oromia,East Shewa,Fentale,Fentale,8.7539,39.8339,2,Oromiya Media Network,International,"On 15 June 2022, ENDF forces killed an unspecified number of civilians and burned and destroyed around 48 houses in Gidara kebele (a location coded to admin center, Fentale, in Fentale woreda, East Shewa, Oromia), after accusing them of hiding OLF Shane rebels. An unidentified number of fatalities in low intensity conflict area coded as 3. The attack followed a day after the rebels fought with the government forces in the neighboring Boset woreda (coded separately).",3,1655833736,ETH
9365931,231,ETH8609,8609,15-Jun-22,2022,2,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,Civilians (Ethiopia),Farmers (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,East Shewa,Liben Chukala,Adulala,8.5398,38.9007,2,Oromiya Media Network,International,"Around 15 June 2022, Oromia regional special forces killed an unknown number of people and burned down around three civilian houses in Dalagala, Jida kebele (a location coded to admin center, Adulala, in Liben Chukala woreda, East Shewa, Oromia), after accusing them of not supporting the government and coordinating farmers to protest the government over fertilizer distribution. An unidentified number of fatalities in low intensity conflict area coded as 3.",3,1655833736,ETH
9365993,728,SSD8581,8581,15-Jun-22,2022,1,Violence against civilians,Attack,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),Labour Group (South Sudan); Murle Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Kapoeta East,Kauto,Kuron,5.6988,34.5653,2,Radio Tamazuj,National,"On 15 June 2022, an armed group attacked cattle traders (from the area of Boma, and presumed to be Murle) in Lowoyaku in northern Kapoeta East county (Eastern Equatoria state, coded to Kuron), killing one. Local officials have attributed the attack to Murle cattle raiders, though no cattle were stolen, and the area in which the attack occurred is ethnically mixed.",1,1655833736,SSD
9365997,728,SSD8578,8578,15-Jun-22,2022,1,Violence against civilians,Attack,Nuer Ethnic Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Ciec Clan Group (South Sudan); Dinka Ethnic Group (South Sudan); Pastoralists (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Yirol East,Adior,Kareer,7.0287,30.6847,2,Radio Tamazuj,National,"On 15 June 2022, cattle raiders from Panyijiar county (presumed to be either Dor or Nyong Nuer) killed a pastoralist (presumed to be Ciec Dinka) and stole four cattle at Wulu cattle camp in Yirol East county (Lakes state; location assumed to be near the border with Panyijiar, and coded to Kareer).",1,1655833736,SSD
9366022,404,KEN8897,8897,15-Jun-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Star (Kenya),National,"On 15 June 2022, a section of civil society organizations demonstrated by waving placards and marching to the office of the director of public prosecutions (ODPP) office in Nairobi (Starehe, Nairobi) against delay in the probe of the Kenya medical supplies authority (KEMSA) coronavirus procurement. The group demanded an update on the probe and expedited prosecution of the alleged perpetrators. [size=no report]",0,1655833736,KEN
9366025,404,KEN8899,8899,15-Jun-22,2022,1,Protests,Protest with intervention,Protesters (Kenya),,6,Rioters (Kenya),Students (Kenya),5,56,Eastern Africa,Kenya,Makueni,Kaiti,Ukia,Muiu,-1.7044,37.5745,1,Star (Kenya),National,"On 15 June 2022, Muiu secondary school parents demonstrated by carrying twigs and marching to the institution in Muiu (Kaiti, Makueni) against the rising cases of pregnancies within the school. Students intervened by pelting stones at their parents, forcing them to flee for their safety. [size=no report]",0,1655833737,KEN
9366086,706,SOM37115,37115,15-Jun-22,2022,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,Police Forces of Somalia (2022-),,1,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Afgooye,2.15,45.116,1,Undisclosed Source,Local partner-Other,"On 15 June 2022, suspected Al Shabaab militants threw a hand grenade against government security forces (SNA) at a checkpoint in Afgooye town (Afgooye, Lower Shabelle). There were no fatalities. One police officer was injured.",0,1655833737,SOM
9366088,706,SOM37122,37122,15-Jun-22,2022,1,Battles,Armed clash,Digil Clan Militia (Somalia),,4,Digil Clan Militia (Somalia),,4,44,Eastern Africa,Somalia,Bay,Baydhaba,,Bardaale,3.3516,44.1223,2,Undisclosed Source,Local partner-Other,"On 15 June 2022, two groups of Digil clan militia clashed near Bardaale town (Baydhaba, Bay). Two people were killed and seven others were injured.",2,1655833737,SOM
9364458,800,UGA7980,7980,14-Jun-22,2022,1,Protests,Protest with intervention,Protesters (Uganda),FDC: Forum for Democratic Change,6,Police Forces of Uganda (1986-),,1,16,Eastern Africa,Uganda,Central,Kampala,Kampala,Kampala,0.3156,32.5656,1,Daily Monitor (Uganda),National,"On 14 June 2022, FDC supporters including leaders of Kizza Besigye and Samuel Walter Lubega Mukaaku, demonstrated in Kampala town (Kampala, central), against the government inaction to cushion Ugandans and high commodity prices. Besigye and Samuel were arrested by police. [size=no report]",0,1655827947,UGA
9364602,800,UGA7984,7984,14-Jun-22,2022,1,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda); Government of Uganda (1986-),5,Civilians (Uganda),,7,57,Eastern Africa,Uganda,Western,Kabale,Ndorwa,Karambwe,-1.2616,30.1491,1,New Vision (Uganda),National,"On 14 June 2022, locals led by the chief of the village beat to death a suspected thief in Karambwe village (Kabale, western). The chief of the village and his secretary were arrested. [size=no report]",1,1655827948,UGA
9364622,108,BUR10935,10935,14-Jun-22,2022,2,Violence against civilians,Attack,Police Forces of Burundi (2005-) National Intelligence Service,,1,Civilians (Burundi),CNL: National Congress for Liberation,7,17,Eastern Africa,Burundi,Cibitoke,Murwi,Murwi,Mushanga,-2.8723,29.1632,2,Radio Publique Africaine,National,"Around 14 June 2022 (as reported), SNR officers killed a CNL youth leader on Mushanga hill and left his body near the Rusizi river (Murwi, Cibitoke), for allegedly partnering with rebel groups operating in DR Congo. The victim was arrested on June 11th.",1,1655827948,BDI
9364748,800,UGA7982,7982,14-Jun-22,2022,1,Protests,Protest with intervention,Protesters (Uganda),Labour Group (Uganda),6,Police Forces of Uganda (1986-),Military Forces of Uganda (1986-),1,16,Eastern Africa,Uganda,Northern,Arua,Arua,Arua,3.02,30.9108,1,URN (Uganda),National,"On 14 June 2022, Arua Central Market vendors marched in the city and blocked the opening of the gates of the market in Arua city (Arua, Northern), over the failure by the city council authorities to demolish ungazetted markets and stop street vending. Police and military forces intervened and forced the opening of the gates of the market. [size=no report]",0,1655827948,UGA
9364752,800,UGA7981,7981,14-Jun-22,2022,1,Protests,Protest with intervention,Protesters (Democratic Republic of Congo),Refugees/IDPs (Democratic Republic of Congo),6,Police Forces of Uganda (1986-),,1,16,Eastern Africa,Uganda,Western,Kisoro,Bufumbira,Nyakabande,-1.2833,29.7333,1,URN (Uganda),National,"On 14 June 2022, 47 Congolese refugees demonstrated in Nyakabande (Kisoro, Western), against their transfer from the Nyakabande transit center to Nakivale refugee camp. The refugees blocked the Bunagana-Kisoro-Kabale-Mbarara Highway (assumed with their bodies) after receiving news of their transfer to Nakivale. Police forces intervened and arrested the demonstrators. [size=47]",0,1655827948,UGA
9365637,174,COM60,60,14-Jun-22,2022,1,Protests,Protest with intervention,Protesters (Comoros),Lawyers (Comoros),6,Police Forces of Comoros (2016-),,1,16,Eastern Africa,Comoros,Grande Comore,Moroni Bambao,Moroni,Moroni,-11.7021,43.255,1,Al-Watwan; La Gazette,National,"On 14 June 2022, a group of lawyers gathered to protest in Moroni (Grande Comore) against the decision by heads of jurisdiction to suspend a lawyer from his professional activity, considered illegal by the group. They were dispersed by police officers. [size=no report]",0,1655833735,COM
9365664,231,ETH8588,8588,14-Jun-22,2022,1,Battles,Armed clash,GLF: Gambela Liberation Front,OLF: Oromo Liberation Front (Shane Splinter Faction),3,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Federal Police; Police Forces of Ethiopia (2018-) Gambela Special Forces,1,13,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,1,TIKVAH Ethiopia; Oromiya Media Network; BBC News; VOA; Deutsche Welle,Other-International,"On 14 June 2022, Gambela Liberation Front (GLF) and OLF-Shane militants clashed with ENDF, Federal police, and Gambella regional special forces in Gambela town, Gambella (Agnewak, Gambella), resulting in the killing of at least 40 people, including 11 members of government security forces and two civilians. At least 36 government soldiers and three civilians were also injured. The security forces managed to regain control of the town in the afternoon after the rebel militants controlled most parts of the town in the fighting that started early morning.",40,1655833736,ETH
9365665,231,ETH8590,8590,14-Jun-22,2022,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Federal Police; Police Forces of Ethiopia (2018-) Oromo Regional Special Forces; Police Forces of Ethiopia (2018-) Oromia State Police,1,12,Eastern Africa,Ethiopia,Oromia,Kellem Wollega,Denbi Dollo town,Dembi Dolo,8.5333,34.8,1,VOA; BBC News; Oromiya Media Network,International,"On 14 June 2022, OLF Shane militants clashed with ENDF, Federal police, Oromia regional special force, and Oromia state police forces in Denbi Dollo town, Dembi Dolo (Kellem Wollega, Oromia). The group entered the town, released 'political prisoners' and seized weapons. The rebels claimed that the fighting, which started early in the morning and stopped in afternoon, 'met its targeted objectives and concluded'. Causalities unknown. No further information is available.",0,1655833736,ETH
9365666,231,ETH8592,8592,14-Jun-22,2022,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,1,12,Eastern Africa,Ethiopia,Oromia,West Wellega,Gimbi town,Gimbi,9.1667,35.8333,1,TIKVAH Ethiopia; Oromiya Media Network; VOA,Other-International,"On 14 June 2022, OLF Shane militants clashed with government military forces (assumed to be ENDF and Oromia regional special forces) in Gimbi town, Gimbi (West Wellega, Oromia). Casualties unknown. No further information is available.",0,1655833736,ETH
9365668,231,ETH8598,8598,14-Jun-22,2022,1,Strategic developments,Change to group/activity,Government of Ethiopia (2018-),,1,,,0,10,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,1,TIKVAH Ethiopia; Gambella Regional Government Press Secretariat Office,Other-Subnational,"Security measures: On 14 June 2022, Gambella regional state government declared a 8pm to 6am curfew for an unspecified period on civilians movement in Gambela town, Gambella (Agnewak, Gambella) following a recent spate of insecurity in the city, orchestrated by joint military operation of GLF and OLF Shane rebel groups against the government forces.",0,1655833736,ETH
9365685,404,KEN8892,8892,14-Jun-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kilifi,Rabai,Rabai,Mazeras,-3.9667,39.55,2,Twitter; K24; Kenya Broadcasting Corporation,New media-National,"On 14 June 2022, local residents demonstrated by carrying twigs in jumbo, near Mazeras (Rabai, Kilifi) against increased environmental pollution caused by a metal manufacturing company in the area. The residents demanded for the immediate closure of the company. [size=no report]",0,1655833736,KEN
